,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
11016,BDCQ.SEE1018A,2015.12,4588.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11017,BDCQ.SEE1018A,2016.03,4447.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11018,BDCQ.SEE1018A,2016.06,4393.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11019,BDCQ.SEE1018A,2016.09,4332.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11020,BDCQ.SEE1018A,2016.12,4419.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11021,BDCQ.SEE1018A,2017.03,4294.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11022,BDCQ.SEE1018A,2017.06,4289.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11023,BDCQ.SEE1018A,2017.09,4244.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11024,BDCQ.SEE1018A,2017.12,4313.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11025,BDCQ.SEE1018A,2018.03,4121.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11026,BDCQ.SEE1018A,2018.06,4019.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11027,BDCQ.SEE1018A,2018.09,3966.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11028,BDCQ.SEE1018A,2018.12,4020.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11029,BDCQ.SEE1018A,2019.03,3945.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11030,BDCQ.SEE1018A,2019.06,3897.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11031,BDCQ.SEE1018A,2019.09,3854.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11032,BDCQ.SEE1018A,2019.12,4029.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11033,BDCQ.SEE1018A,2020.03,3976.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11034,BDCQ.SEE1018A,2020.06,3870.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11035,BDCQ.SEE1018A,2020.09,3842.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11036,BDCQ.SEE1018A,2020.12,3980.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11037,BDCQ.SEE1018A,2021.03,3991.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11038,BDCQ.SEE1018A,2021.06,3983.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11039,BDCQ.SEE1018A,2021.09,4008.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Otorohanga District,Actual,,
11040,BDCQ.SEE1019A,2011.06,9007.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11041,BDCQ.SEE1019A,2011.09,9120.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11042,BDCQ.SEE1019A,2011.12,9167.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11043,BDCQ.SEE1019A,2012.03,8920.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11044,BDCQ.SEE1019A,2012.06,8943.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11045,BDCQ.SEE1019A,2012.09,8882.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11046,BDCQ.SEE1019A,2012.12,8918.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11047,BDCQ.SEE1019A,2013.03,8801.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11048,BDCQ.SEE1019A,2013.06,8946.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11049,BDCQ.SEE1019A,2013.09,9032.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11050,BDCQ.SEE1019A,2013.12,9226.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11051,BDCQ.SEE1019A,2014.03,9116.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11052,BDCQ.SEE1019A,2014.06,9226.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11053,BDCQ.SEE1019A,2014.09,9238.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11054,BDCQ.SEE1019A,2014.12,9466.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11055,BDCQ.SEE1019A,2015.03,9255.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11056,BDCQ.SEE1019A,2015.06,9398.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11057,BDCQ.SEE1019A,2015.09,9457.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11058,BDCQ.SEE1019A,2015.12,9646.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11059,BDCQ.SEE1019A,2016.03,9568.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11060,BDCQ.SEE1019A,2016.06,9723.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11061,BDCQ.SEE1019A,2016.09,9786.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11062,BDCQ.SEE1019A,2016.12,9981.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11063,BDCQ.SEE1019A,2017.03,9876.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11064,BDCQ.SEE1019A,2017.06,10031.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11065,BDCQ.SEE1019A,2017.09,10032.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11066,BDCQ.SEE1019A,2017.12,10341.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11067,BDCQ.SEE1019A,2018.03,10247.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11068,BDCQ.SEE1019A,2018.06,10438.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11069,BDCQ.SEE1019A,2018.09,10276.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11070,BDCQ.SEE1019A,2018.12,10551.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11071,BDCQ.SEE1019A,2019.03,10379.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11072,BDCQ.SEE1019A,2019.06,10360.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11073,BDCQ.SEE1019A,2019.09,10432.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11074,BDCQ.SEE1019A,2019.12,10730.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11075,BDCQ.SEE1019A,2020.03,10509.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11076,BDCQ.SEE1019A,2020.06,10305.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11077,BDCQ.SEE1019A,2020.09,10282.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11078,BDCQ.SEE1019A,2020.12,10485.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11079,BDCQ.SEE1019A,2021.03,10393.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11080,BDCQ.SEE1019A,2021.06,10525.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11081,BDCQ.SEE1019A,2021.09,10687.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,South Waikato District,Actual,,
11082,BDCQ.SEE1020A,2011.06,3171.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11083,BDCQ.SEE1020A,2011.09,3118.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11084,BDCQ.SEE1020A,2011.12,3230.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11085,BDCQ.SEE1020A,2012.03,3235.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11086,BDCQ.SEE1020A,2012.06,3222.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11087,BDCQ.SEE1020A,2012.09,3151.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11088,BDCQ.SEE1020A,2012.12,3266.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11089,BDCQ.SEE1020A,2013.03,3252.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11090,BDCQ.SEE1020A,2013.06,3210.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11091,BDCQ.SEE1020A,2013.09,3238.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11092,BDCQ.SEE1020A,2013.12,3397.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11093,BDCQ.SEE1020A,2014.03,3384.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11094,BDCQ.SEE1020A,2014.06,3309.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11095,BDCQ.SEE1020A,2014.09,3309.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11096,BDCQ.SEE1020A,2014.12,3474.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11097,BDCQ.SEE1020A,2015.03,3504.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11098,BDCQ.SEE1020A,2015.06,3377.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11099,BDCQ.SEE1020A,2015.09,3362.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11100,BDCQ.SEE1020A,2015.12,3536.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11101,BDCQ.SEE1020A,2016.03,3551.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11102,BDCQ.SEE1020A,2016.06,3493.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11103,BDCQ.SEE1020A,2016.09,3464.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11104,BDCQ.SEE1020A,2016.12,3581.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11105,BDCQ.SEE1020A,2017.03,3570.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11106,BDCQ.SEE1020A,2017.06,3532.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11107,BDCQ.SEE1020A,2017.09,3484.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11108,BDCQ.SEE1020A,2017.12,3676.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11109,BDCQ.SEE1020A,2018.03,3725.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11110,BDCQ.SEE1020A,2018.06,3690.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11111,BDCQ.SEE1020A,2018.09,3667.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11112,BDCQ.SEE1020A,2018.12,3865.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11113,BDCQ.SEE1020A,2019.03,3848.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
11114,BDCQ.SEE1020A,2019.06,3744.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitomo District,Actual,,
